credit_history_id,customer_id,credit_score,credit_bureau,score_date
b5b45c31-bfea-43d4-9fdc-a321843cfbbb,a78f4458-c437-4a7f-b920-d23a0a99b4bf,643.0,Equifax,2023-03-28 21:07:05.194118
8d2f57f5-8ad7-49b3-94e8-dae54c9aca51,a78f4458-c437-4a7f-b920-d23a0a99b4bf,701.0,Experian,2025-08-29 19:13:25.391836
f8d91868-ebcf-4c85-b1d1-376e7de12e44,0afd6fc2-2e0e-482a-8ed6-c3ba17636f55,734.0,Equifax,2023-02-18 22:12:40.289758
16099eef-a462-4caf-b104-63e17c804fa7,0afd6fc2-2e0e-482a-8ed6-c3ba17636f55,347.0,Experian,2023-04-29 19:26:44.299715
0bbf471e-a3fc-4c42-b636-c78deaa34923,0afd6fc2-2e0e-482a-8ed6-c3ba17636f55,618.0,Equifax,2023-09-15 18:49:18.187400
c64594d9-5d5a-46fa-ab3b-0335f59368a2,9e18c61e-e0f5-475c-9d23-60ab9d2ba4ee,343.0,TransUnion,2023-10-04 21:33:34.867332
dc4d1a28-e1cc-412f-89c6-00046b03bbe5,9e18c61e-e0f5-475c-9d23-60ab9d2ba4ee,800.0,Equifax,2024-08-15 10:12:39.481317
e291bd07-70e9-44ad-b617-58018e7c4e99,9e18c61e-e0f5-475c-9d23-60ab9d2ba4ee,668.0,Experian,2024-04-28 18:36:17.299015
d6ebdd3b-6a1f-4cf5-8b6e-8a402eff7282,9e18c61e-e0f5-475c-9d23-60ab9d2ba4ee,791.0,Experian,2024-02-05 06:05:28.493830
c88b22e0-a639-4116-a433-ffa0cc0e8039,9e18c61e-e0f5-475c-9d23-60ab9d2ba4ee,336.0,TransUnion,2023-01-14 17:41:37.917612
34723f20-dba8-4af8-b447-11861ee2a7e1,a2d347b3-998d-4e5e-8e2b-1b56a3fbf576,480.0,Equifax,2024-10-04 01:02:44.870000
ece3a84f-ec8f-4d90-8201-0d4df4f90b1d,a2d347b3-998d-4e5e-8e2b-1b56a3fbf576,813.0,Experian,2022-09-16 17:13:48.125750
9b3f819f-33cb-4fb8-8d5f-f30c5498519e,a2d347b3-998d-4e5e-8e2b-1b56a3fbf576,630.0,TransUnion,2023-08-17 09:54:34.610408
c247065c-d95e-463e-83e8-c14e7399edc2,a2d347b3-998d-4e5e-8e2b-1b56a3fbf576,,TransUnion,2023-10-26 18:46:59.818758
f5e916f8-309c-46fc-80bc-c6bd59536fdb,a2d347b3-998d-4e5e-8e2b-1b56a3fbf576,671.0,Experian,2023-07-23 04:13:19.242629
fc298a60-78fc-45da-aae1-e9679a4a9591,a68896f5-4458-45ea-b2cf-11a2a8b43370,380.0,Equifax,2023-09-29 17:12:59.832779
d522aab2-891b-4aba-b359-d496f7d01580,a68896f5-4458-45ea-b2cf-11a2a8b43370,608.0,TransUnion,2024-11-16 23:23:11.894354
c315f2e5-8108-4116-beae-d226d81cca7a,a68896f5-4458-45ea-b2cf-11a2a8b43370,492.0,Experian,2024-12-23 06:58:23.831075
e248fa5d-0341-4d09-b55d-84a7b1996177,a68896f5-4458-45ea-b2cf-11a2a8b43370,755.0,Equifax,2023-05-10 10:58:01.264793
5f217839-c1ca-4dbb-9dd7-00c10285cf0e,a68896f5-4458-45ea-b2cf-11a2a8b43370,740.0,Experian,2023-10-23 03:27:56.085224
f57cdbae-65f5-4b92-9a16-152d464ca6f4,96c0e514-c4c1-44fc-8220-321755b9551c,,TransUnion,2025-07-07 22:15:23.063804
28d3ef70-0097-45c6-a7ac-8448b9a0d572,c7dfad46-a055-4650-b0f1-9a280c56d569,626.0,TransUnion,2024-07-28 17:02:46.574235
fac44916-8020-48cc-825f-fd908fa905d8,c7dfad46-a055-4650-b0f1-9a280c56d569,,TransUnion,2022-10-20 04:04:31.622355
3beb1d5e-bf7b-498f-8640-ecb6dab055be,c7dfad46-a055-4650-b0f1-9a280c56d569,797.0,Experian,2025-01-27 00:55:26.327961
796f5afd-de67-40ca-b22f-522f83203ca5,1e28c810-2572-4ed1-96b5-815a8e5b5846,803.0,Experian,2022-12-17 07:34:26.780109
9bf96d82-ed6f-4bea-aa88-45c8e855dd2a,1e28c810-2572-4ed1-96b5-815a8e5b5846,332.0,TransUnion,2024-01-08 01:29:40.450470
39dd885f-14b6-4fac-8f0a-d23cd6adc6fd,1e28c810-2572-4ed1-96b5-815a8e5b5846,837.0,TransUnion,2025-07-08 06:05:14.731941
16130c79-82bb-4e7f-bf0a-fce26a29094d,e3849c50-a280-416f-a570-712875049a0d,342.0,Equifax,2024-06-19 02:13:56.837161
06af1776-3ce3-4d25-92b1-696cc1143cdf,e3849c50-a280-416f-a570-712875049a0d,547.0,Equifax,2024-01-17 15:16:07.316886
46f57b19-1c62-405d-befd-3f3f5a22cd3e,b66e41b9-eebc-437c-982b-30062e8c3d23,356.0,TransUnion,2023-06-05 15:59:18.340244
3d0e12e1-a822-44ba-b4b0-5f79fdbe37f3,a0b02509-c078-4f90-8c33-e9b525056cd5,823.0,TransUnion,2023-07-01 21:49:34.903948
7d4e8f2f-1410-43de-b984-606d271332e7,a0b02509-c078-4f90-8c33-e9b525056cd5,808.0,TransUnion,2024-12-07 17:43:04.333216
e582f5c0-ea21-4a8b-a03a-03f16f01c183,a0b02509-c078-4f90-8c33-e9b525056cd5,318.0,Experian,2024-03-23 13:06:40.880230
1ef7bb83-c45a-4be7-aad7-10e389a360e4,0d0fec8b-69a7-4003-b482-f3ecb12fdb0b,,TransUnion,2024-02-24 07:35:43.026821
9f274d62-7516-4e02-9807-b955276753ba,0d0fec8b-69a7-4003-b482-f3ecb12fdb0b,580.0,TransUnion,2024-06-15 12:30:18.211251
34f52436-c005-4982-bafa-2929acc99bc7,0d0fec8b-69a7-4003-b482-f3ecb12fdb0b,501.0,Experian,2023-05-21 19:40:24.397922
1ed1957e-370a-4559-a333-78e46c265efe,cae98e4f-ecee-44bb-8c3e-7e8b8ab5186d,622.0,TransUnion,2024-03-05 22:15:42.863734
a743b603-5601-4af5-add9-c1ae4f5e604d,cae98e4f-ecee-44bb-8c3e-7e8b8ab5186d,465.0,Experian,2024-02-22 06:43:40.973725
f217f3f0-d270-4865-8266-e16ff4dd88c0,cae98e4f-ecee-44bb-8c3e-7e8b8ab5186d,663.0,Equifax,2023-01-28 04:01:28.043298
ba96d6c0-70c2-4117-85a6-97769c7eefe9,e40723c1-97fb-4c72-a785-81f0d631024d,523.0,Equifax,2024-05-25 07:50:36.693707
558cb7da-c4a2-46ab-9bb2-54e4c206684f,e40723c1-97fb-4c72-a785-81f0d631024d,189.0,,2023-08-11 18:52:33.278405
88e72d8d-cfcb-4270-9e46-4a192c592d04,786268e0-6ef4-46f0-8760-ec69d0bd4d07,423.0,Equifax,2024-12-07 15:06:35.126425
cc416373-bf79-412d-9095-43214e6d68eb,786268e0-6ef4-46f0-8760-ec69d0bd4d07,313.0,Experian,2024-10-13 14:23:29.089466
f1dbac63-858e-40c6-834c-608d8e93f7c4,cac27ea1-65bb-4e28-821d-f8a6391b5e59,658.0,Experian,2022-11-02 17:11:02.704547
883d4605-a8c2-4f13-b4cb-b149e105c1f2,cac27ea1-65bb-4e28-821d-f8a6391b5e59,367.0,Equifax,2024-05-19 06:40:29.691060
cd9eb29d-16ac-4d15-a55b-b4ce606a2346,cac27ea1-65bb-4e28-821d-f8a6391b5e59,731.0,Experian,2022-10-28 10:55:38.362416
76629185-14bf-4655-bbef-bb8c035e6dbf,fb3ea789-fa63-4be0-a3d1-f7e29b8d116a,701.0,Equifax,2023-04-14 16:42:44.773844
e86104c3-54ba-4794-97b2-099d1fe5064b,fb3ea789-fa63-4be0-a3d1-f7e29b8d116a,562.0,,2024-04-13 04:09:40.849809
d279634d-34d8-48a7-964e-8ddd9dced993,ccb19b1f-e457-4d80-8845-a815116d5ff0,385.0,TransUnion,2024-09-24 02:58:54.896841
9991680e-fdb1-429c-b9a3-a63239694b02,ccb19b1f-e457-4d80-8845-a815116d5ff0,588.0,TransUnion,2023-11-04 19:19:34.273688
a5e7ecd1-e33f-4a39-ab88-f84cc310a060,ccb19b1f-e457-4d80-8845-a815116d5ff0,478.0,TransUnion,2024-02-02 04:22:44.277435
5764785f-83ec-45a6-be60-31fd0a7ec5c7,ccb19b1f-e457-4d80-8845-a815116d5ff0,557.0,TransUnion,2023-01-09 19:16:04.612175
328da836-293f-4991-b76b-da7d1fa1e51c,f2fe2549-15ed-44e7-9667-8ccaad0f16ae,812.0,Equifax,2022-11-15 20:57:25.827789
468fcaa3-36d8-43fe-8fc4-34a283c6c66e,f2fe2549-15ed-44e7-9667-8ccaad0f16ae,710.0,Experian,2024-05-20 04:42:50.638184
42ee4e6b-7176-4784-b317-49ee52c602ed,f2fe2549-15ed-44e7-9667-8ccaad0f16ae,421.0,Equifax,2024-08-30 07:56:18.052078
16d3f430-52cf-4a1f-868c-d396e75dc61c,8322738b-ad08-40fe-9564-34b8c7ee93cc,826.0,Equifax,2022-11-08 05:36:16.050113
c7f142ba-64eb-4f1c-b3a9-d89bace17db5,8322738b-ad08-40fe-9564-34b8c7ee93cc,710.0,Experian,2024-06-18 09:46:05.292960
f81b78a0-2e4c-427a-87aa-737bfd6998c7,f35f769f-ec31-4f9f-8ba8-8c8653b76f64,724.0,Equifax,2024-04-16 16:11:21.417344
f3b1366d-aee9-4f4e-9558-bde86a4a4233,f35f769f-ec31-4f9f-8ba8-8c8653b76f64,648.0,Experian,2025-04-29 22:36:16.322154
8f00999c-9c7f-44e7-913b-1a51802f5e3a,f35f769f-ec31-4f9f-8ba8-8c8653b76f64,474.0,Equifax,2023-02-19 06:05:02.887262
a9575e7f-cc48-4df2-9ba7-87ccde03f063,e70cf6fd-1628-4313-84b1-4b41b9504a74,581.0,Experian,2023-11-29 10:54:01.771566
55487244-f253-4d37-a957-82e9de740a2b,e70cf6fd-1628-4313-84b1-4b41b9504a74,491.0,Experian,2022-12-19 07:57:28.130831
3bcdb989-53be-4703-a5ea-8bfd309ec417,e70cf6fd-1628-4313-84b1-4b41b9504a74,697.0,TransUnion,2023-05-23 01:45:47.074763
0b5d74b6-67f7-462b-9461-39559905fb1a,c131fb9c-0461-401e-aa1c-2f0e15733ef2,603.0,Equifax,2023-02-05 01:18:26.097245
2abf04e3-01f2-4582-b811-09a185b821f7,9b86be46-7ab9-4478-99f3-4a228b40469f,355.0,Experian,2025-03-30 00:24:21.686413
566a0db2-74be-42a5-88d5-0f911971434a,d1275d48-4a03-4efc-8eb8-85431eec0a23,310.0,Experian,2023-02-07 13:12:21.136558
0c352c4f-abe7-4a50-9da2-3aab18eaf0fa,d1275d48-4a03-4efc-8eb8-85431eec0a23,771.0,TransUnion,2025-04-30 20:46:01.151468
bf677d5a-1807-4541-bb0e-0bd84c4b56e5,d1275d48-4a03-4efc-8eb8-85431eec0a23,569.0,Equifax,2025-06-08 03:30:45.266051
8fa7b622-a0d5-49cc-8228-c03165c3255b,d1275d48-4a03-4efc-8eb8-85431eec0a23,,TransUnion,2022-09-24 06:26:11.075945
61217d93-2280-4aad-8482-84c378826f58,d1275d48-4a03-4efc-8eb8-85431eec0a23,728.0,Equifax,2023-05-02 12:27:48.946950
43c7f3c7-de0c-441d-b368-9daea10298a8,40cb1913-f428-4efc-bd06-6b68ad22341e,374.0,TransUnion,2025-07-25 01:59:30.567589
9824db89-2295-454b-90d7-0b47099c58d1,40cb1913-f428-4efc-bd06-6b68ad22341e,691.0,TransUnion,2023-09-11 22:25:56.978409
aa50c718-19ef-49c7-9ef9-275ba88c13e2,40cb1913-f428-4efc-bd06-6b68ad22341e,601.0,TransUnion,2025-07-16 04:25:32.097970
859fd46c-dbee-4b97-80ff-26c93a483562,5cbca655-ee5c-4554-b3a9-93a44c5d7df5,503.0,TransUnion,2023-03-18 16:10:44.285274
04bda3cb-a917-4263-9199-e124a62b32ce,5cbca655-ee5c-4554-b3a9-93a44c5d7df5,715.0,TransUnion,2023-07-13 12:15:43.453087
48e15dff-df8c-4078-b0d9-7ee124f4d9fe,85bde02a-5339-48cf-8e1f-e52f134d576c,612.0,Experian,2022-11-09 03:29:38.063061
0703c434-edc1-4252-a3f3-9ab863dc64b7,85bde02a-5339-48cf-8e1f-e52f134d576c,766.0,Experian,2024-12-19 04:51:16.674831
7da7a20c-9783-4473-b0e7-e2443afae361,772edf6b-a434-4d50-9c42-f0c9427f6aab,685.0,Equifax,2023-10-21 16:25:53.181922
7a09fbe1-6bc6-4f2a-92de-27fb57d02183,772edf6b-a434-4d50-9c42-f0c9427f6aab,693.0,Equifax,2024-05-02 14:05:03.878432
21c2cb39-383c-4560-ac41-291dcb99959e,b539aff7-1928-4b04-8b16-bfe18df40a08,400.0,Experian,2023-12-05 18:56:40.326987
358b8e33-6fb1-4b69-ae38-dad514e8c498,b539aff7-1928-4b04-8b16-bfe18df40a08,715.0,Experian,2024-10-10 21:34:47.385100
ab9641b5-5d0b-46ca-8f07-1b52b611ae83,b539aff7-1928-4b04-8b16-bfe18df40a08,544.0,Equifax,2024-09-02 16:25:42.171517
e26b7c57-d827-4e57-9e57-18930b4a3fa9,b539aff7-1928-4b04-8b16-bfe18df40a08,410.0,Equifax,2024-06-29 15:21:21.948211
23123c13-4329-4703-b663-982b059ea6a4,90e7a929-3214-4868-ab6b-15868cafd8f0,789.0,TransUnion,2023-04-25 03:05:26.644279
b343c18e-2f62-4d0f-bf65-e510e6aa6843,90e7a929-3214-4868-ab6b-15868cafd8f0,738.0,Experian,2022-10-08 05:12:09.476616
03913e52-65de-40b1-84c1-b5c808da5949,90e7a929-3214-4868-ab6b-15868cafd8f0,627.0,Experian,2023-01-02 15:30:09.659775
cce4f06c-f29a-4b52-bec4-557504c9b178,90e7a929-3214-4868-ab6b-15868cafd8f0,628.0,Equifax,2024-04-18 10:17:26.548399
6a413bbe-60ed-4f90-b7fd-ab206c2b9c25,96d6f32d-ba6e-4086-bdaf-eb8da47e4871,485.0,TransUnion,2024-07-19 02:09:48.350933
f8d61505-a8d7-4e04-a1d1-5ce66de86a2e,96d6f32d-ba6e-4086-bdaf-eb8da47e4871,748.0,TransUnion,2024-07-15 21:38:44.822598
de77c1e3-41c2-49b4-80a4-ffc1b5bb6499,96d6f32d-ba6e-4086-bdaf-eb8da47e4871,403.0,Experian,2025-02-19 10:39:45.943035
c830fb58-dc6d-42d4-97f9-52d12a6efc9e,96d6f32d-ba6e-4086-bdaf-eb8da47e4871,553.0,TransUnion,2025-06-23 14:43:15.596149
1728d78b-7cee-431f-bacd-db38cdcff14e,96d6f32d-ba6e-4086-bdaf-eb8da47e4871,578.0,Equifax,2025-01-02 17:09:54.203216
474f7f2f-0248-42f6-a8ff-6d0d1469ea6b,f7f50a4a-bd8d-494b-8ddf-048d7b5015a1,646.0,Equifax,2023-05-03 13:20:31.095832
62022ab9-7b47-4139-a6b9-ff89425ff385,f7f50a4a-bd8d-494b-8ddf-048d7b5015a1,543.0,Equifax,2022-11-10 08:49:50.974418
eff0823f-cb69-4240-bd2b-da00f21da65f,f7f50a4a-bd8d-494b-8ddf-048d7b5015a1,691.0,Experian,2023-04-20 23:33:31.872780
b289711c-16f6-4b43-82ae-0c8333e0f544,34bf9d23-35e2-43a7-b3a4-a6153fd27a66,574.0,TransUnion,2023-02-04 06:44:39.892799
bd996539-97c7-4098-8837-198155b71411,546a1978-f6dc-44ac-9474-1e085f159bbc,393.0,Experian,2024-12-02 21:32:55.107402
a6d8fe20-233b-4969-9a3d-aa41e2d75046,546a1978-f6dc-44ac-9474-1e085f159bbc,645.0,Experian,2022-10-18 07:18:36.710023
ca73a1be-e382-440e-9784-1983474ca9a7,546a1978-f6dc-44ac-9474-1e085f159bbc,515.0,TransUnion,2025-07-25 22:55:01.953472
4a473cff-d0ea-4361-8a39-138c2644f93c,546a1978-f6dc-44ac-9474-1e085f159bbc,552.0,TransUnion,2024-05-15 17:28:20.105199
e3aa63ae-ef21-4082-a606-063b58533fcd,d1b3cba0-3aec-449f-abe2-b51727d477dc,613.0,Experian,2024-03-10 02:22:39.649999
1e797f99-8555-4033-9446-8853d3ed8104,d1b3cba0-3aec-449f-abe2-b51727d477dc,687.0,Experian,2025-04-20 06:07:20.227036
ed4c0fc6-8543-4140-9d92-9511c58030cb,d1b3cba0-3aec-449f-abe2-b51727d477dc,646.0,Equifax,2022-11-01 15:39:56.410580
a7cbef07-b9ae-45ce-852b-d3a951bad3b7,d1b3cba0-3aec-449f-abe2-b51727d477dc,713.0,Equifax,2023-01-18 04:50:38.682312
3b4b3958-8692-4148-8358-1f6142d53629,7cfd86f1-efd2-4e18-bbfa-8b912cd449b1,643.0,TransUnion,2025-07-07 07:54:23.807712
20e9dbec-684f-4550-813f-03055f401a8f,7cfd86f1-efd2-4e18-bbfa-8b912cd449b1,722.0,Equifax,2022-12-05 23:56:25.836122
26e68f45-02ac-46cf-97e5-c5d5842c0738,ca03e85f-d8ea-4bc6-be93-c03d7ec694af,724.0,TransUnion,2024-03-07 16:33:12.859191
e8723082-4881-4120-8d2b-60ea390100b1,ca03e85f-d8ea-4bc6-be93-c03d7ec694af,659.0,TransUnion,2023-05-11 03:55:50.721198
2bac826c-89c4-458e-bf17-3353fdb29389,ca03e85f-d8ea-4bc6-be93-c03d7ec694af,483.0,Equifax,2023-04-21 05:43:57.599640
21b0a5e0-f462-45f3-a199-945146a9cb31,ca03e85f-d8ea-4bc6-be93-c03d7ec694af,769.0,TransUnion,2024-11-11 17:05:54.163705
6c791196-59e8-47c5-ae7b-b3c130fe6f25,7b6d6491-32ad-448b-81ab-27061da3c116,848.0,Equifax,2023-06-04 17:45:14.339255
d01166da-2253-4bfd-a095-8d797b2293ec,7b6d6491-32ad-448b-81ab-27061da3c116,382.0,Equifax,2024-12-05 21:45:01.970617
056d6c30-b361-4486-ab92-8aa16d2ffd57,7b6d6491-32ad-448b-81ab-27061da3c116,713.0,Experian,2022-10-21 11:26:04.314780
f338bf5d-96f7-4dae-8798-2f91bf6e5962,22de7aab-dabd-47f9-90eb-32ee7ef4afd2,376.0,TransUnion,2024-10-14 21:31:54.870937
f3480fef-1fc8-45c8-a524-2f7619e858e4,22de7aab-dabd-47f9-90eb-32ee7ef4afd2,608.0,Experian,2022-12-05 05:37:13.773667
65d21d8e-f8b3-4434-beab-9606f5fc763a,22de7aab-dabd-47f9-90eb-32ee7ef4afd2,804.0,TransUnion,2023-11-04 06:01:18.724919
c957843c-05b4-490b-b79c-2865eb317abd,163c6344-766f-47fb-8a6d-d2d322ccc6d3,563.0,Equifax,2024-08-14 11:46:55.550019
b743ee29-fbd4-4442-830d-0df63efc9a60,163c6344-766f-47fb-8a6d-d2d322ccc6d3,744.0,TransUnion,2024-09-22 15:35:31.771554
65b24403-0087-4ef1-bd04-db32a67ac0a8,163c6344-766f-47fb-8a6d-d2d322ccc6d3,364.0,Equifax,2025-04-19 20:49:17.278715
659e8d68-c2d1-4edd-a67f-1fff57a8d30d,163c6344-766f-47fb-8a6d-d2d322ccc6d3,602.0,TransUnion,2025-08-09 13:32:25.948049
7042a159-c026-4e43-bbe6-645ef8e9c433,b26b4e2e-2ce7-4b58-8e0e-bcd7efbf67c6,,Experian,2024-02-05 22:02:19.789268
84907a27-9325-43d0-be2c-11ba1459bdd6,b26b4e2e-2ce7-4b58-8e0e-bcd7efbf67c6,441.0,TransUnion,2024-12-26 09:03:04.488150
78ffee39-b50c-498e-9974-e2b14c7c2a76,b26b4e2e-2ce7-4b58-8e0e-bcd7efbf67c6,596.0,Experian,2024-11-08 08:21:16.372677
b7f45f98-aaa7-43d4-b721-d7ddb25f793b,7a5ddf49-4da4-452b-b683-53606d1a30fa,325.0,TransUnion,2023-01-30 08:21:32.833646
f399e635-18db-412c-be31-41569af24074,e3bedfd1-8440-46f0-8262-b1ff4483f0c8,559.0,TransUnion,2025-05-03 10:19:21.341887
1f641769-0d84-4e9f-8269-46711265380c,e3bedfd1-8440-46f0-8262-b1ff4483f0c8,,Experian,2023-04-26 18:33:40.819325
cf61ce75-f2bd-4cd0-88f3-5d687472c915,3a4e6dbf-951c-4c7b-b0eb-46200a6e20cd,482.0,Equifax,2024-02-08 02:12:07.438060
fce3da71-c1f2-453c-b3bf-c6028ce1472d,3a4e6dbf-951c-4c7b-b0eb-46200a6e20cd,,Equifax,2024-09-19 19:53:22.300471
4d1cd5e8-53e9-40ff-bb55-29f367162b1b,3a4e6dbf-951c-4c7b-b0eb-46200a6e20cd,608.0,Equifax,2024-10-10 14:44:07.411849
b9fbb32e-41d5-42e1-b33c-bc2816d3f4d3,3a4e6dbf-951c-4c7b-b0eb-46200a6e20cd,607.0,Experian,2023-11-22 23:48:10.694796
edb08e1b-2613-48bd-98ce-917a03206ff1,3a4e6dbf-951c-4c7b-b0eb-46200a6e20cd,623.0,Experian,2024-04-14 13:54:20.159631
d77863c1-bf1e-457c-acb3-ee611e28e763,bd1a7846-f3d9-460c-8e20-7f837ef13d5a,326.0,Equifax,2023-06-16 04:12:43.672145
646589b5-9794-402f-8d65-86eb8aece354,bd1a7846-f3d9-460c-8e20-7f837ef13d5a,459.0,TransUnion,2022-11-22 08:03:43.897050
c57a7131-7ba3-4334-8ea1-956d2e500411,bd1a7846-f3d9-460c-8e20-7f837ef13d5a,343.0,TransUnion,2024-12-17 17:19:05.169976
0c59b664-f581-4bf0-b78b-dc35441ca23f,bd1a7846-f3d9-460c-8e20-7f837ef13d5a,776.0,TransUnion,2025-08-12 05:16:50.339273
c752157a-3fea-438c-b500-b4b792504c8e,bd1a7846-f3d9-460c-8e20-7f837ef13d5a,302.0,Experian,2023-08-23 05:59:24.543200
259edc8c-c38f-4533-bd15-b8dcd1ea6587,f9de2d08-989b-49d5-a183-7a7d19130a4a,656.0,Experian,2024-05-02 08:11:15.954077
322d7855-56e3-45ad-8bc0-fc229426f841,f9de2d08-989b-49d5-a183-7a7d19130a4a,411.0,Equifax,2025-06-03 15:49:57.625287
99426a48-1711-47a4-b6bf-87b6de90dbde,f9de2d08-989b-49d5-a183-7a7d19130a4a,733.0,Equifax,2023-04-23 21:24:26.456621
1a89758d-78f2-44b6-8ee9-7f92dc3f5c4f,f9de2d08-989b-49d5-a183-7a7d19130a4a,302.0,Experian,2023-05-01 21:25:21.311323
fc88cf51-7b82-44ab-b418-c09bae8abe8d,f9de2d08-989b-49d5-a183-7a7d19130a4a,713.0,Experian,2023-07-15 00:45:41.147077
e7f9498e-cb6b-4bf5-9c3b-1a15c74b05a9,7a7b97f7-acab-4064-9c4e-d5192c158ddd,355.0,Equifax,2023-03-05 20:43:32.374673
2dfc1a1c-465c-402c-8281-2a7c384bb521,7a7b97f7-acab-4064-9c4e-d5192c158ddd,421.0,TransUnion,2025-02-04 17:54:27.629779
05647322-740f-4aea-951c-d22b119db340,7a7b97f7-acab-4064-9c4e-d5192c158ddd,789.0,Equifax,2024-10-24 14:54:05.175091
c1e7246a-c606-4082-9f57-e8c38f325d3a,7a7b97f7-acab-4064-9c4e-d5192c158ddd,622.0,TransUnion,2024-03-01 02:48:27.560459
3ac20c55-c7a2-4ccf-8375-48507abd9435,7a7b97f7-acab-4064-9c4e-d5192c158ddd,553.0,Experian,2025-04-30 14:13:47.792513
1d8253d4-ea9a-436a-934f-38e518b083c9,f40084f0-427d-4183-ac53-61da17f98e74,674.0,Equifax,2022-09-25 07:22:58.630885
a56023ea-329f-47ec-bf21-227f16a74547,f40084f0-427d-4183-ac53-61da17f98e74,768.0,Experian,2023-09-03 09:14:31.299191
68e2ac4f-31b3-4fcc-859b-e3493d1a9168,f40084f0-427d-4183-ac53-61da17f98e74,724.0,TransUnion,2023-02-15 02:42:16.715006
5523f75e-5d3e-4129-a7f4-c8b9699b8300,f40084f0-427d-4183-ac53-61da17f98e74,357.0,TransUnion,2024-02-10 08:18:57.594416
20a3c0dc-17ca-4196-acfd-947543075a9d,f40084f0-427d-4183-ac53-61da17f98e74,818.0,Equifax,2025-03-08 23:18:56.735521
1860e2e5-8ac3-41d9-b05f-74d6b1df5da8,7c852897-e6ef-4d74-881d-5e6ee1f907c8,374.0,Experian,2023-06-09 18:35:38.840726
8e6c9f00-aece-45bd-b519-bbddf1eb32ea,7c852897-e6ef-4d74-881d-5e6ee1f907c8,650.0,TransUnion,2023-07-30 03:54:18.885643
1b8cabf7-f1d7-47db-aeff-e3d9c9dd52dc,7c852897-e6ef-4d74-881d-5e6ee1f907c8,806.0,Experian,2022-12-17 03:37:42.480583
372ba88b-49bf-4da8-86b5-13e9d2ea029b,7c852897-e6ef-4d74-881d-5e6ee1f907c8,465.0,Equifax,2025-03-11 23:17:34.009477
a3e206fa-46fc-4efc-aafa-c03828717651,7c852897-e6ef-4d74-881d-5e6ee1f907c8,84.0,TransUnion,2023-12-11 20:51:19.118534
88b7394c-bc87-4c27-a3bf-34d83c03f9bc,bb4bdb29-9285-407c-b968-f3eac009d6c5,816.0,Experian,2025-03-11 13:52:29.359591
da14c171-b01e-4cc4-a92b-018810e4ac0c,bb4bdb29-9285-407c-b968-f3eac009d6c5,528.0,Experian,2024-07-10 22:57:00.534331
bfd41ad7-716a-4dbf-9cc3-fa6f053323e7,640d5523-a3d3-44e2-9d73-3711862b2955,547.0,TransUnion,2022-09-29 02:04:40.886985
ff98bd5c-29f2-4192-9e96-9afb5f708fac,640d5523-a3d3-44e2-9d73-3711862b2955,564.0,Experian,2024-08-30 16:35:32.462714
43947301-afa6-4442-843d-bbf8b0dc1c90,0d5b8484-3695-42f7-a8ff-843932961c48,663.0,TransUnion,2025-03-12 03:49:10.027899
ca6e910f-7694-46fa-8bc1-f6a21c1278eb,0d5b8484-3695-42f7-a8ff-843932961c48,582.0,Equifax,2024-10-23 09:23:44.303729
ebbc8030-8494-42a0-98a1-7f0667a67c62,0d5b8484-3695-42f7-a8ff-843932961c48,607.0,TransUnion,2024-02-05 00:27:41.875106
c592ca25-bc33-47e2-aae4-f27afc19c643,0d5b8484-3695-42f7-a8ff-843932961c48,342.0,TransUnion,2024-10-12 09:04:31.559109
cda919f4-40df-4b3e-9d2e-cf585c930760,0d5b8484-3695-42f7-a8ff-843932961c48,665.0,Equifax,2024-06-05 22:16:16.889700
871fe4be-19a6-4284-b157-c26392249d43,a4085f92-28e9-434b-a6f6-90351582ccea,319.0,Equifax,2023-12-10 19:25:26.915637
eb7b2531-86bf-4537-a42f-c84a55d7fc02,a4085f92-28e9-434b-a6f6-90351582ccea,314.0,Experian,2024-10-23 23:12:47.230956
31063aa7-75bb-4d33-90f2-ebd68b6e76c8,a4085f92-28e9-434b-a6f6-90351582ccea,821.0,Equifax,2023-11-29 22:13:31.175483
ba290fe1-6277-4742-8d5a-cb8231a37b6e,a4085f92-28e9-434b-a6f6-90351582ccea,649.0,Experian,2024-02-18 12:44:51.815457
6b2205ab-11d4-4480-aaa7-0c377a9684e2,a4085f92-28e9-434b-a6f6-90351582ccea,348.0,Experian,2024-01-03 11:54:13.946105
193ff3f0-376a-451a-b39d-cbc127dbdb81,786809a6-47ca-46ab-8f66-92d42aa27dcc,361.0,Experian,2023-11-25 23:14:13.582613
d8e3a108-3570-4f64-98c9-e0f66daa5b76,786809a6-47ca-46ab-8f66-92d42aa27dcc,,Equifax,2025-03-09 11:35:13.303993
ced791df-60e4-42f0-ac56-c629e334366e,5294845e-3e95-4775-85e7-ed33af963eb6,372.0,TransUnion,2025-03-21 23:03:07.301459
e65ba570-5bc0-42fa-92d9-db08c1568284,5294845e-3e95-4775-85e7-ed33af963eb6,754.0,TransUnion,2023-04-28 15:16:11.690964
67f082c6-fd59-4e89-b3e0-c97d95e5772c,5294845e-3e95-4775-85e7-ed33af963eb6,729.0,TransUnion,2023-08-30 17:57:18.327641
d61c4307-dc4e-4624-8ce5-fb097f9e4a23,5294845e-3e95-4775-85e7-ed33af963eb6,543.0,Experian,2024-06-08 05:34:54.240156
